station_id_int,name,short_name,latitude,longitude,region_id,rental_methods,capacity,eightd_has_key_dispenser,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,eightd_has_available_keys
3506,Lexington Ave & E 120 St,7652.04,40.8013066,-73.9398167,71,"KEY, CREDITCARD",29,FALSE,15,2,8,0,TRUE,TRUE,TRUE,FALSE
264,Maiden Ln & Pearl St,5065.1,40.70706456,-74.00731853,71,"KEY, CREDITCARD",29,FALSE,15,2,11,0,TRUE,TRUE,TRUE,FALSE
332,Cherry St,5181.04,40.71219906,-73.97948148,71,"KEY, CREDITCARD",36,FALSE,15,2,19,0,TRUE,TRUE,TRUE,FALSE
3132,E 59 St & Madison Ave,6801.01,40.76350532,-73.97109243,71,"KEY, CREDITCARD",51,FALSE,15,2,33,0,TRUE,TRUE,TRUE,FALSE
3795,10 St & 2 Ave,3922.02,40.671907,-73.993612,71,"KEY, CREDITCARD",19,FALSE,16,2,0,0,TRUE,TRUE,TRUE,FALSE
3311,Columbia St & Kane St,4422.05,40.68763155,-74.0016256,71,"KEY, CREDITCARD",20,FALSE,16,2,2,0,TRUE,TRUE,TRUE,FALSE
4015,W 155 St & Frederick Douglass Blvd,8065.13,40.82923,-73.936996,71,"KEY, CREDITCARD",31,FALSE,16,2,10,0,TRUE,TRUE,TRUE,FALSE
4568,Botanical Sq & Webster Ave,8646.02,40.86814,-73.88145,71,"KEY, CREDITCARD",32,FALSE,16,2,10,0,TRUE,TRUE,TRUE,FALSE
4700,E 7 St & Ave C,5545.01,40.72412944,-73.97901267,71,"KEY, CREDITCARD",38,FALSE,16,2,20,0,TRUE,TRUE,TRUE,FALSE
489,10 Ave & W 28 St,6459.04,40.75066386,-74.00176802,71,"KEY, CREDITCARD",68,FALSE,16,2,45,0,TRUE,TRUE,TRUE,FALSE
5008,2 Ave & 43 St,3428.04,40.65292829,-74.01286483,71,"KEY, CREDITCARD",19,FALSE,17,2,0,0,TRUE,TRUE,TRUE,FALSE
3082,Hope St & Union Ave,5187.03,40.71167351,-73.95141312,71,"KEY, CREDITCARD",25,FALSE,17,2,5,0,TRUE,TRUE,TRUE,FALSE
4301,8 Ave & W 27 St,6297.07,40.747968,-73.996637,71,"KEY, CREDITCARD",33,FALSE,17,2,14,0,TRUE,TRUE,TRUE,FALSE
3339,Berkeley Pl & 6 Ave,4134.06,40.6765304,-73.97846879,71,"KEY, CREDITCARD",41,FALSE,17,2,21,0,TRUE,TRUE,TRUE,FALSE
4201,Clay Ave & Claremont Pkwy,8225.05,40.83999,-73.90549,71,"KEY, CREDITCARD",21,FALSE,18,2,0,0,TRUE,TRUE,TRUE,FALSE
157,Henry St & Atlantic Ave,4531.05,40.69089272,-73.99612349,71,"KEY, CREDITCARD",23,FALSE,18,2,3,0,TRUE,TRUE,TRUE,FALSE
3768,Waterbury St & Stagg St,5099.02,40.71019,-73.93734,71,"KEY, CREDITCARD",23,FALSE,18,2,3,0,TRUE,TRUE,TRUE,FALSE
4813,65 St & 35 Ave,6417.04,40.75053,-73.8977,71,"KEY, CREDITCARD",25,FALSE,18,2,4,0,TRUE,TRUE,TRUE,FALSE
3322,12 St & 4 Ave,3882.01,40.668603,-73.9904394,71,"KEY, CREDITCARD",25,FALSE,18,2,5,0,TRUE,TRUE,TRUE,FALSE
3613,Center Blvd & 48 Ave,6254.06,40.745038,-73.957539,71,"KEY, CREDITCARD",27,FALSE,18,2,7,0,TRUE,TRUE,TRUE,FALSE
3762,3 Ave & Carroll St,4143.04,40.677027,-73.9865,71,"KEY, CREDITCARD",27,FALSE,18,2,7,0,TRUE,TRUE,TRUE,FALSE
3620,11 St & 43 Ave,6438.04,40.7519071,-73.9479119,71,"KEY, CREDITCARD",28,FALSE,18,2,7,0,TRUE,TRUE,TRUE,FALSE
224,Spruce St & Nassau St,5137.1,40.71146364,-74.00552427,71,"KEY, CREDITCARD",34,FALSE,18,2,13,0,TRUE,TRUE,TRUE,FALSE
340,Madison St & Clinton St,5190.07,40.71269042,-73.98776323,71,"KEY, CREDITCARD",39,FALSE,18,2,19,0,TRUE,TRUE,TRUE,FALSE
432,E 7 St & Avenue A,5626.07,40.72621788,-73.98379855,71,"KEY, CREDITCARD",45,FALSE,18,2,23,0,TRUE,TRUE,TRUE,FALSE
3714,Division Ave & Hooper St,5045.05,40.70684203,-73.9544354,71,"KEY, CREDITCARD",61,FALSE,18,2,41,0,TRUE,TRUE,TRUE,FALSE
3159,W 67 St & Broadway,7116.04,40.77492513,-73.98266566,71,"KEY, CREDITCARD",31,FALSE,19,2,8,0,TRUE,TRUE,TRUE,FALSE
3986,E 149 St & Morris Ave,7863.03,40.81734,-73.922962,71,"KEY, CREDITCARD",35,FALSE,19,2,13,0,TRUE,TRUE,TRUE,FALSE
3382,Carroll St & Smith St,4225.14,40.680611,-73.99475825,71,"KEY, CREDITCARD",41,FALSE,19,2,19,0,TRUE,TRUE,TRUE,FALSE
228,E 48 St & 3 Ave,6541.03,40.7546011,-73.97187886,71,"KEY, CREDITCARD",78,FALSE,19,2,56,0,TRUE,TRUE,TRUE,FALSE
150,E 2 St & Avenue C,5476.03,40.7208736,-73.98085795,71,"KEY, CREDITCARD",84,FALSE,19,2,62,0,TRUE,TRUE,TRUE,FALSE
3726,Center Blvd & 51 Ave,6179.07,40.74336608,-73.95960689,71,"KEY, CREDITCARD",23,FALSE,20,2,0,0,TRUE,TRUE,TRUE,FALSE
4292,Hazen St & 20 Ave,7032.06,40.772092,-73.895166,71,"KEY, CREDITCARD",23,FALSE,20,2,0,0,TRUE,TRUE,TRUE,FALSE
3676,Van Brunt St & Van Dyke St,4095.1,40.67583294,-74.01472628,71,"KEY, CREDITCARD",24,FALSE,20,2,1,0,TRUE,TRUE,TRUE,FALSE
3324,3 Ave & 14 St,3850.03,40.6685455,-73.99333264,71,"KEY, CREDITCARD",25,FALSE,20,2,3,0,TRUE,TRUE,TRUE,FALSE
4166,River Ave & E 153 St,8005.08,40.82441,-73.92818,71,"KEY, CREDITCARD",27,FALSE,21,2,4,0,TRUE,TRUE,TRUE,FALSE
4748,South St & Broad St,4920.13,40.70188859,-74.01089877,71,"KEY, CREDITCARD",31,FALSE,21,2,8,0,TRUE,TRUE,TRUE,FALSE
3074,Montrose Ave & Bushwick Ave,5068.02,40.70767788,-73.94016171,71,"KEY, CREDITCARD",42,FALSE,21,2,19,0,TRUE,TRUE,TRUE,FALSE
3731,W 47 St & 6 Ave,6667.04,40.758397,-73.98255,71,"KEY, CREDITCARD",68,FALSE,21,2,42,0,TRUE,TRUE,TRUE,FALSE
4249,E 170 St & Webster Ave,8156.03,40.83617914,-73.90730146,71,"KEY, CREDITCARD",25,FALSE,22,2,0,0,TRUE,TRUE,TRUE,FALSE
4993,Vernon Blvd & Queens Plaza S,6514.03,40.75408221,-73.94942254,71,"KEY, CREDITCARD",27,FALSE,22,2,3,0,TRUE,TRUE,TRUE,FALSE
405,Washington St & Gansevoort St,6039.06,40.739323,-74.008119,71,"KEY, CREDITCARD",51,FALSE,22,2,26,0,TRUE,TRUE,TRUE,FALSE
4194,Plaza Dr & W 170 St,8213.01,40.840484,-73.917946,71,"KEY, CREDITCARD",30,FALSE,23,2,3,0,TRUE,TRUE,TRUE,FALSE
4059,W 171 St & St. Nicholas Ave,8262.07,40.842941,-73.938631,71,"KEY, CREDITCARD",31,FALSE,23,2,2,0,TRUE,TRUE,TRUE,FALSE
4436,Park Cir & East Dr,3344.02,40.651566,-73.972212,71,"KEY, CREDITCARD",29,FALSE,24,2,2,0,TRUE,TRUE,TRUE,FALSE
3472,W 15 St & 10 Ave,6115.09,40.74275383,-74.00747359,71,"KEY, CREDITCARD",39,FALSE,24,2,13,0,TRUE,TRUE,TRUE,FALSE
4981,Schermerhorn St & Hoyt St,4479.1,40.6886263,-73.9851911,71,"KEY, CREDITCARD",40,FALSE,24,2,14,0,TRUE,TRUE,TRUE,FALSE
4561,Bainbridge Ave & E 193 St,8582.02,40.86389,-73.89246,71,"KEY, CREDITCARD",27,FALSE,25,2,0,0,TRUE,TRUE,TRUE,FALSE
4412,53 St & 2 Ave,3211.06,40.64744,-74.018846,71,"KEY, CREDITCARD",30,FALSE,25,2,2,0,TRUE,TRUE,TRUE,FALSE
4429,Prospect Park SW & Greenwood Ave,3385.06,40.652563,-73.972573,71,"KEY, CREDITCARD",30,FALSE,25,2,3,0,TRUE,TRUE,TRUE,FALSE
3087,Metropolitan Ave & Meeker Ave,5300.05,40.71413311,-73.95234386,71,"KEY, CREDITCARD",29,FALSE,26,2,1,0,TRUE,TRUE,TRUE,FALSE
3782,Brooklyn Bridge Park - Pier 2,4756.04,40.698458,-73.997178,71,"KEY, CREDITCARD",31,FALSE,26,2,3,0,TRUE,TRUE,TRUE,FALSE
4677,State St & Smith St,4522.07,40.68917,-73.9886,71,"KEY, CREDITCARD",37,FALSE,26,2,8,0,TRUE,TRUE,TRUE,FALSE
4711,W 12 St & Hudson St,5997.1,40.73752993,-74.00558934,71,"KEY, CREDITCARD",45,FALSE,26,2,16,0,TRUE,TRUE,TRUE,FALSE
250,Lafayette St & Jersey St,5561.06,40.72456089,-73.99565293,71,"KEY, CREDITCARD",60,FALSE,26,2,29,0,TRUE,TRUE,TRUE,FALSE
3799,6 Ave & W 34 St,6364.1,40.74964,-73.98805,71,"KEY, CREDITCARD",67,FALSE,26,2,35,0,TRUE,TRUE,TRUE,FALSE
4340,Clinton St & Cherry St,5190.09,40.71147139,-73.98672603,71,"KEY, CREDITCARD",33,FALSE,27,2,3,0,TRUE,TRUE,TRUE,FALSE
361,Allen St & Hester St,5342.1,40.71605866,-73.99190759,71,"KEY, CREDITCARD",79,FALSE,27,2,49,0,TRUE,TRUE,TRUE,FALSE
539,Metropolitan Ave & Bedford Ave,5308.04,40.71534825,-73.96024116,71,"KEY, CREDITCARD",31,FALSE,28,2,1,0,TRUE,TRUE,TRUE,FALSE
3611,Vernon Blvd & 47 Rd,6212.08,40.7449067,-73.9534573,71,"KEY, CREDITCARD",31,FALSE,28,2,1,0,TRUE,TRUE,TRUE,FALSE
4548,58 St & Pier 4,3220.01,40.646475,-74.026081,71,"KEY, CREDITCARD",31,FALSE,28,2,1,0,TRUE,TRUE,TRUE,FALSE
321,Cadman Plaza E & Red Cross Pl,4821.06,40.69991755,-73.98971773,71,"KEY, CREDITCARD",39,FALSE,28,2,9,0,TRUE,TRUE,TRUE,FALSE
265,Stanton St & Chrystie St,5523.02,40.72229346,-73.99147535,71,"KEY, CREDITCARD",47,FALSE,28,2,15,0,TRUE,TRUE,TRUE,FALSE
442,W 27 St & 7 Ave,6247.06,40.746647,-73.993915,71,"KEY, CREDITCARD",50,FALSE,28,2,19,0,TRUE,TRUE,TRUE,FALSE
2021,W 45 St & 8 Ave,6676.02,40.75929124,-73.98859651,71,"KEY, CREDITCARD",65,FALSE,28,2,34,0,TRUE,TRUE,TRUE,FALSE
3686,Gansevoort St & Hudson St,6072.14,40.7394482,-74.00507033,71,"KEY, CREDITCARD",39,FALSE,29,2,6,0,TRUE,TRUE,TRUE,FALSE
251,Mott St & Prince St,5561.04,40.72317958,-73.99480012,71,"KEY, CREDITCARD",39,FALSE,29,2,8,0,TRUE,TRUE,TRUE,FALSE
3708,W 13 St & 5 Ave,5947.04,40.735445,-73.99431,71,"KEY, CREDITCARD",43,FALSE,29,2,11,0,TRUE,TRUE,TRUE,FALSE
4689,Broadway & Morris St,5033.01,40.70594513,-74.01321888,71,"KEY, CREDITCARD",47,FALSE,29,2,15,0,TRUE,TRUE,TRUE,FALSE
4724,E 20 St & FDR Dr,5886.13,40.73320863,-73.97568136,71,"KEY, CREDITCARD",51,FALSE,29,2,18,0,TRUE,TRUE,TRUE,FALSE
245,Myrtle Ave & St Edwards St,4659.02,40.69327018,-73.97703874,71,"KEY, CREDITCARD",56,FALSE,29,2,25,0,TRUE,TRUE,TRUE,FALSE
515,W 43 St & 10 Ave,6756.01,40.76009437,-73.99461843,71,"KEY, CREDITCARD",79,FALSE,29,2,48,0,TRUE,TRUE,TRUE,FALSE
418,Front St & Gold St,4927.04,40.70224,-73.982578,71,"KEY, CREDITCARD",37,FALSE,30,2,4,0,TRUE,TRUE,TRUE,FALSE
249,Harrison St & Hudson St,5400.05,40.71870987,-74.0090009,71,"KEY, CREDITCARD",39,FALSE,30,2,6,0,TRUE,TRUE,TRUE,FALSE
330,Reade St & Broadway,5247.1,40.71450451,-74.00562789,71,"KEY, CREDITCARD",42,FALSE,30,2,9,0,TRUE,TRUE,TRUE,FALSE
316,Fulton St & William St,5137.11,40.70960089,-74.00655091,71,"KEY, CREDITCARD",43,FALSE,30,2,11,0,TRUE,TRUE,TRUE,FALSE
3108,Nassau Ave & Russell St,5581.01,40.72557,-73.94434,71,"KEY, CREDITCARD",51,FALSE,30,2,17,0,TRUE,TRUE,TRUE,FALSE
531,Forsyth St & Broome St,5453.05,40.71893904,-73.99266288,71,"KEY, CREDITCARD",66,FALSE,30,2,34,0,TRUE,TRUE,TRUE,FALSE
3347,Van Brunt St & Wolcott St,4095.03,40.6773429,-74.01275056,71,"KEY, CREDITCARD",36,FALSE,31,2,2,0,TRUE,TRUE,TRUE,FALSE
3123,31 St & Thomson Ave,6227.02,40.74469738,-73.93540375,71,"KEY, CREDITCARD",47,FALSE,31,2,11,0,TRUE,TRUE,TRUE,FALSE
2008,Little West St & 1 Pl,5001.08,40.70569254,-74.01677685,71,"KEY, CREDITCARD",35,FALSE,32,2,0,0,TRUE,TRUE,TRUE,FALSE
3818,Calyer St & Jewel St,5743.02,40.72984,-73.94839,71,"KEY, CREDITCARD",40,FALSE,32,2,6,0,TRUE,TRUE,TRUE,FALSE
4648,Vesey St & Church St,5216.06,40.71221958,-74.0104723,71,"KEY, CREDITCARD",48,FALSE,32,2,9,0,TRUE,TRUE,TRUE,FALSE
438,St Marks Pl & 1 Ave,5626.13,40.72779126,-73.98564945,71,"KEY, CREDITCARD",69,FALSE,32,2,34,0,TRUE,TRUE,TRUE,FALSE
4216,10 Ave & W 14 St,6157.04,40.7419816,-74.0083158,71,"KEY, CREDITCARD",55,FALSE,33,2,17,0,TRUE,TRUE,TRUE,FALSE
4742,Kent Ave & Division Ave,5021.05,40.70656367,-73.9683187,71,"KEY, CREDITCARD",44,FALSE,38,2,3,0,TRUE,TRUE,TRUE,FALSE
408,Market St & Cherry St,5198.04,40.71076228,-73.99400398,71,"KEY, CREDITCARD",45,FALSE,38,2,5,0,TRUE,TRUE,TRUE,FALSE
3452,Bayard St & Leonard St,5442.05,40.71915572,-73.94885391,71,"KEY, CREDITCARD",43,FALSE,39,2,1,0,TRUE,TRUE,TRUE,FALSE
5003,Main St & Plymouth St,4936.21,40.70378167,-73.99073392,71,"KEY, CREDITCARD",45,FALSE,39,2,3,0,TRUE,TRUE,TRUE,FALSE
4704,E 5 St & Ave A,5626.06,40.72479008,-73.98430064,71,"KEY, CREDITCARD",48,FALSE,39,2,4,0,TRUE,TRUE,TRUE,FALSE
4044,8 Ave & W 38 St,6526.05,40.75461,-73.99177,71,"KEY, CREDITCARD",49,FALSE,39,2,6,0,TRUE,TRUE,TRUE,FALSE
453,W 22 St & 8 Ave,6224.03,40.74475148,-73.99915362,71,"KEY, CREDITCARD",66,FALSE,39,2,21,0,TRUE,TRUE,TRUE,FALSE
4282,Washington St & Barrow St,5847.08,40.73191132,-74.00876909,71,"KEY, CREDITCARD",57,FALSE,49,2,5,0,TRUE,TRUE,TRUE,FALSE
355,Bayard St & Baxter St,5351.03,40.71602118,-73.99974372,71,"KEY, CREDITCARD",43,FALSE,34,3,6,0,TRUE,TRUE,TRUE,FALSE
3409,Bergen St & Smith St,4446.01,40.6867443,-73.99063168,71,"KEY, CREDITCARD",48,FALSE,42,3,1,0,TRUE,TRUE,TRUE,FALSE
312,Allen St & Stanton St,5484.09,40.722055,-73.989111,71,"KEY, CREDITCARD",49,FALSE,40,3,4,0,TRUE,TRUE,TRUE,FALSE
119,Park Ave & St Edwards St,4700.06,40.69608941,-73.97803415,71,"KEY, CREDITCARD",53,FALSE,47,3,3,0,TRUE,TRUE,TRUE,FALSE
3105,N 15 St & Wythe Ave,5520.09,40.724055,-73.955736,71,"KEY, CREDITCARD",54,FALSE,51,3,0,0,TRUE,TRUE,TRUE,FALSE
3016,Kent Ave & N 7 St,5489.03,40.72036775,-73.96165073,71,"KEY, CREDITCARD",54,FALSE,44,3,7,0,TRUE,TRUE,TRUE,FALSE
497,E 17 St & Broadway,5980.07,40.73704984,-73.99009296,71,"KEY, CREDITCARD",66,FALSE,41,3,18,0,TRUE,TRUE,TRUE,FALSE
477,W 41 St & 8 Ave,6602.03,40.75640548,-73.9900262,71,"KEY, CREDITCARD",71,FALSE,58,3,2,0,TRUE,TRUE,TRUE,FALSE
369,Washington Pl & 6 Ave,5838.09,40.73224119,-74.00026394,71,"KEY, CREDITCARD",76,FALSE,68,3,3,0,TRUE,TRUE,TRUE,FALSE
3122,48 Ave & 5 St,6212.04,40.74436329,-73.95587325,71,"KEY, CREDITCARD",79,FALSE,71,3,5,0,TRUE,TRUE,TRUE,FALSE
3463,E 16 St & Irving Pl,5938.11,40.73536706,-73.98797393,71,"KEY, CREDITCARD",79,FALSE,47,3,28,0,TRUE,TRUE,TRUE,FALSE
3263,Cooper Square & Astor Pl,5712.03,40.72951496,-73.9907527,71,"KEY, CREDITCARD",87,FALSE,71,3,13,0,TRUE,TRUE,TRUE,FALSE
293,Lafayette St & E 8 St,5788.13,40.73020661,-73.99102628,71,"KEY, CREDITCARD",91,FALSE,71,3,15,0,TRUE,TRUE,TRUE,FALSE
4248,Old Slip & South St,4993.13,40.70336687,-74.00786787,71,"KEY, CREDITCARD",93,FALSE,75,3,14,0,TRUE,TRUE,TRUE,FALSE
285,Broadway & E 14 St,5905.12,40.73454567,-73.99074142,71,"KEY, CREDITCARD",114,FALSE,80,3,29,0,TRUE,TRUE,TRUE,FALSE
4461,Dyckman St & Staff St,8655.02,40.868846,-73.931537,71,"KEY, CREDITCARD",19,FALSE,0,3,12,0,TRUE,TRUE,TRUE,FALSE
4580,Goulden Ave & W 205 St,8799.01,40.87812,-73.89192,71,"KEY, CREDITCARD",19,FALSE,0,3,13,0,TRUE,TRUE,TRUE,FALSE
3929,Willis Ave & E 141 St,7759.08,40.81093,-73.921606,71,"KEY, CREDITCARD",19,FALSE,0,3,16,0,TRUE,TRUE,TRUE,FALSE
4127,Ogden Ave & Merriam Ave,8218.04,40.839142,-73.925961,71,"KEY, CREDITCARD",19,FALSE,0,3,16,0,TRUE,TRUE,TRUE,FALSE
4213,Wilkins Ave & Crotona Park E,8167.02,40.835302,-73.895133,71,"KEY, CREDITCARD",19,FALSE,0,3,16,0,TRUE,TRUE,TRUE,FALSE
4609,Paul Ave & W 205 St,8782.01,40.87704,-73.88943,71,"KEY, CREDITCARD",19,FALSE,0,3,16,0,TRUE,TRUE,TRUE,FALSE
4563,Bainbridge Ave & E 196 St,8615.01,40.86648,-73.89042,71,"KEY, CREDITCARD",20,FALSE,0,3,15,0,TRUE,TRUE,TRUE,FALSE
4506,W Tremont Ave & Grand Ave,8384.03,40.850036,-73.912785,71,"KEY, CREDITCARD",21,FALSE,0,3,17,0,TRUE,TRUE,TRUE,FALSE
4087,W 170 St & University Ave,8254.01,40.84207,-73.926075,71,"KEY, CREDITCARD",22,FALSE,0,3,17,0,TRUE,TRUE,TRUE,FALSE
4571,University Ave & Macombs Rd,8344.09,40.8496401,-73.9161206,71,"KEY, CREDITCARD",23,FALSE,0,3,19,0,TRUE,TRUE,TRUE,FALSE
4557,Jerome Ave & W Fordham Rd,8586.09,40.86294,-73.90108,71,"KEY, CREDITCARD",24,FALSE,0,3,17,0,TRUE,TRUE,TRUE,FALSE
4229,Sheridan Ave & E 172 St,8229.04,40.840494,-73.911479,71,"KEY, CREDITCARD",24,FALSE,0,3,19,0,TRUE,TRUE,TRUE,FALSE
4210,Grand Concourse & E 166 St,8092.06,40.83196,-73.91956,71,"KEY, CREDITCARD",24,FALSE,0,3,21,0,TRUE,TRUE,TRUE,FALSE
4073,W 51 St & Rockefeller Plaza,6700.14,40.75973805,-73.97811614,71,"KEY, CREDITCARD",35,FALSE,0,3,32,0,TRUE,TRUE,TRUE,FALSE
3894,8 Ave & W 16 St,6072.11,40.740983,-74.001702,71,"KEY, CREDITCARD",36,FALSE,0,3,32,0,TRUE,TRUE,TRUE,FALSE
3536,W 116 St & Broadway,7713.11,40.8082,-73.9641,71,"KEY, CREDITCARD",43,FALSE,0,3,37,0,TRUE,TRUE,TRUE,FALSE
4058,Madison Av & E 51 St,6659.09,40.75863,-73.97513,71,"KEY, CREDITCARD",61,FALSE,0,3,56,0,TRUE,TRUE,TRUE,FALSE
153,E 40 St & 5 Ave,6474.11,40.75206231,-73.9816324,71,"KEY, CREDITCARD",63,FALSE,0,3,59,0,TRUE,TRUE,TRUE,FALSE
4232,6 Ave & W 45 St,6593.15,40.756951,-73.982631,71,"KEY, CREDITCARD",67,FALSE,0,3,62,0,TRUE,TRUE,TRUE,FALSE
4040,Madison Ave & E 26 St,6131.12,40.74268473,-73.98671329,71,"KEY, CREDITCARD",75,FALSE,0,3,71,0,TRUE,TRUE,TRUE,FALSE
4293,Ditmars Blvd & 76 St,6927.03,40.768442,-73.893531,71,"KEY, CREDITCARD",19,FALSE,1,3,15,0,TRUE,TRUE,TRUE,FALSE
4777,43 St & 50 Ave,5983.04,40.73787238,-73.92264068,71,"KEY, CREDITCARD",19,FALSE,1,3,15,0,TRUE,TRUE,TRUE,FALSE
4498,Anthony Ave & E Tremont Ave,8356.04,40.848793,-73.903178,71,"KEY, CREDITCARD",20,FALSE,1,3,13,0,TRUE,TRUE,TRUE,FALSE
4149,E 167 St & Franklin Ave,8048.01,40.82895,-73.90521,71,"KEY, CREDITCARD",20,FALSE,1,3,14,0,TRUE,TRUE,TRUE,FALSE
4887,Malcolm X Blvd & DeKalb Ave,4648.03,40.6938,-73.93114,71,"KEY, CREDITCARD",20,FALSE,1,3,16,0,TRUE,TRUE,TRUE,FALSE
4941,Bergen St & Saratoga Ave,4064.03,40.67423,-73.91656,71,"KEY, CREDITCARD",20,FALSE,1,3,16,0,TRUE,TRUE,TRUE,FALSE
4257,43 St & 37 Ave,6401.01,40.750181,-73.919998,71,"KEY, CREDITCARD",21,FALSE,1,3,17,0,TRUE,TRUE,TRUE,FALSE
3932,Grand Concourse & E 144 St,7845.06,40.816576,-73.927987,71,"KEY, CREDITCARD",23,FALSE,1,3,17,0,TRUE,TRUE,TRUE,FALSE
4010,W 145 St & Amsterdam Ave,7997.08,40.825244,-73.947257,71,"KEY, CREDITCARD",24,FALSE,1,3,17,0,TRUE,TRUE,TRUE,FALSE
4438,W 186 St & St. Nicholas Ave,8416.1,40.852253,-73.931308,71,"KEY, CREDITCARD",26,FALSE,1,3,18,0,TRUE,TRUE,TRUE,FALSE
448,W 37 St & 10 Ave,6611.02,40.75660359,-73.9979009,71,"KEY, CREDITCARD",27,FALSE,1,3,20,0,TRUE,TRUE,TRUE,FALSE
3526,31 St & 23 Ave,7144.01,40.7747878,-73.9125551,71,"KEY, CREDITCARD",27,FALSE,1,3,23,0,TRUE,TRUE,TRUE,FALSE
3513,21 St & Hoyt Ave S,7126.01,40.774645,-73.923706,71,"KEY, CREDITCARD",33,FALSE,1,3,28,0,TRUE,TRUE,TRUE,FALSE
4065,Wadsworth Ave & W 179 St,8336.02,40.848467,-73.936064,71,"KEY, CREDITCARD",35,FALSE,1,3,27,0,TRUE,TRUE,TRUE,FALSE
4161,3 Ave & E 174 St,8241.07,40.84224,-73.8985,71,"KEY, CREDITCARD",35,FALSE,1,3,31,0,TRUE,TRUE,TRUE,FALSE
3523,24 Ave & 29 St,7119.04,40.7729,-73.916142,71,"KEY, CREDITCARD",45,FALSE,1,3,41,0,TRUE,TRUE,TRUE,FALSE
472,E 32 St & Park Ave,6280.12,40.7457121,-73.98194829,71,"KEY, CREDITCARD",55,FALSE,1,3,50,0,TRUE,TRUE,TRUE,FALSE
464,E 56 St & 3 Ave,6691.11,40.75934501,-73.96759673,71,"KEY, CREDITCARD",79,FALSE,1,3,75,0,TRUE,TRUE,TRUE,FALSE
4675,E 40 St & Park Ave,6432.11,40.750756,-73.978326,71,"KEY, CREDITCARD",87,FALSE,1,3,82,0,TRUE,TRUE,TRUE,FALSE
4762,Skillman Ave & 43 Ave,6300.04,40.74653762,-73.9321585,71,"KEY, CREDITCARD",19,FALSE,2,3,13,0,TRUE,TRUE,TRUE,FALSE
4265,49 St & 31 Ave,6662.01,40.758057,-73.909831,71,"KEY, CREDITCARD",19,FALSE,2,3,14,0,TRUE,TRUE,TRUE,FALSE
4251,Nelson Ave & 167 St,8183.08,40.83670567,-73.92608866,71,"KEY, CREDITCARD",21,FALSE,2,3,16,0,TRUE,TRUE,TRUE,FALSE
4128,College Ave & E 170 St,8175.06,40.837576,-73.910489,71,"KEY, CREDITCARD",24,FALSE,2,3,15,0,TRUE,TRUE,TRUE,FALSE
3544,Underhill Ave & Pacific St,4231.04,40.6804836,-73.9646795,71,"KEY, CREDITCARD",27,FALSE,2,3,22,0,TRUE,TRUE,TRUE,FALSE
3464,W 37 St & Broadway,6441.06,40.75227094,-73.98770571,71,"KEY, CREDITCARD",32,FALSE,2,3,25,0,TRUE,TRUE,TRUE,FALSE
3142,1 Ave & E 62 St,6753.08,40.7612274,-73.96094022,71,"KEY, CREDITCARD",45,FALSE,2,3,38,0,TRUE,TRUE,TRUE,FALSE
3145,E 84 St & Park Ave,7243.04,40.77862688,-73.95772073,71,"KEY, CREDITCARD",45,FALSE,2,3,39,0,TRUE,TRUE,TRUE,FALSE
3178,Riverside Dr & W 78 St,7340.06,40.78414472,-73.98362492,71,"KEY, CREDITCARD",79,FALSE,2,3,74,0,TRUE,TRUE,TRUE,FALSE
4041,Adam Clayton Powell Blvd & W 151 St,8009.05,40.825289,-73.936232,71,"KEY, CREDITCARD",18,FALSE,3,3,11,0,TRUE,TRUE,TRUE,FALSE
4852,Myrtle Ave & 65 St,4862.04,40.70117,-73.8904,71,"KEY, CREDITCARD",19,FALSE,3,3,13,0,TRUE,TRUE,TRUE,FALSE
4468,W 218 St & Indian Rd,8732.04,40.87305459,-73.91837195,71,"KEY, CREDITCARD",21,FALSE,3,3,15,0,TRUE,TRUE,TRUE,FALSE
4013,Convent Ave & W 151 St,8049.1,40.82831,-73.942924,71,"KEY, CREDITCARD",24,FALSE,3,3,14,0,TRUE,TRUE,TRUE,FALSE
3387,E 106 St & Madison Ave,7528.31,40.7934337,-73.94945003,71,"KEY, CREDITCARD",25,FALSE,3,3,17,0,TRUE,TRUE,TRUE,FALSE
3566,Crescent St & 35 Ave,6688.01,40.7596276,-73.9321455,71,"KEY, CREDITCARD",25,FALSE,3,3,19,0,TRUE,TRUE,TRUE,FALSE
3781,Greene Av & Myrtle Av,4784.02,40.698568,-73.918877,71,"KEY, CREDITCARD",30,FALSE,3,3,23,0,TRUE,TRUE,TRUE,FALSE
4009,Riverside Dr & W 145 St,8018.04,40.827305,-73.951989,71,"KEY, CREDITCARD",35,FALSE,3,3,26,0,TRUE,TRUE,TRUE,FALSE
164,E 47 St & 2 Ave,6498.1,40.75323098,-73.97032517,71,"KEY, CREDITCARD",77,FALSE,3,3,70,0,TRUE,TRUE,TRUE,FALSE
4774,43 St & Skillman Ave,6325.01,40.74692676,-73.92082483,71,"KEY, CREDITCARD",19,FALSE,4,3,12,0,TRUE,TRUE,TRUE,FALSE
4918,New York Ave & St Marks Ave,4098.06,40.67514,-73.94716,71,"KEY, CREDITCARD",23,FALSE,4,3,16,0,TRUE,TRUE,TRUE,FALSE
